ISO_Year,ISO_Week,ISO_Week_Start_Date,LandingPage_Group,Channel_Group,Device_Group,FF_Purchase_Event_Count,FF_Lead_Event_Count,FF_BRSubmit_Event_Count,FF_DMSubmit_Event_Count,FF_PhoneGet_Event_Count,FF_HRSubmit_Event_Count,HR_Submit_Event_New_Traveler_Lead_Count
2023,30,2023-07-24,.Other,Other,MOBILE,1,17,4,17,12,0,0
2023,30,2023-07-24,.Other,Other,NON-MOBILE,8,21,6,11,65,0,0
2023,30,2023-07-24,.Other,Paid,MOBILE,47,284,107,166,251,0,0
2023,30,2023-07-24,.Other,Paid,NON-MOBILE,118,363,197,295,445,0,0
2023,30,2023-07-24,.Other,SEO,MOBILE,21,74,33,34,70,0,0
2023,30,2023-07-24,.Other,SEO,NON-MOBILE,102,270,160,246,428,0,0
2023,30,2023-07-24,.Other,Undefined,MOBILE,5,13,3,3,8,0,0
2023,30,2023-07-24,.Other,Undefined,NON-MOBILE,0,1,3,4,5,0,0
2023,30,2023-07-24,.Property,Direct,MOBILE,4,9,560,721,1633,0,0
2023,30,2023-07-24,.Property,Direct,NON-MOBILE,16,33,581,938,1575,0,0
2023,30,2023-07-24,.Property,Other,MOBILE,2,9,51,38,93,0,0
2023,30,2023-07-24,.Property,Other,NON-MOBILE,3,9,66,165,331,0,0
2023,30,2023-07-24,.Property,Paid,MOBILE,1,7,311,469,758,0,0
2023,30,2023-07-24,.Property,Paid,NON-MOBILE,15,32,798,1142,1591,0,0
2023,30,2023-07-24,.Property,SEO,MOBILE,1,7,218,251,490,0,0
2023,30,2023-07-24,.Property,SEO,NON-MOBILE,15,30,609,984,1612,0,0
2023,30,2023-07-24,.Property,Undefined,MOBILE,0,0,32,38,15,0,0
2023,30,2023-07-24,.Property,Undefined,NON-MOBILE,0,1,27,53,103,0,0
2023,31,2023-07-31,./corporate/,Direct,MOBILE,0,1,2,3,4,0,0
2023,31,2023-07-31,./corporate/,Direct,NON-MOBILE,0,0,3,3,4,0,0
2023,31,2023-07-31,./corporate/,Other,NON-MOBILE,0,0,1,0,1,0,0
2023,31,2023-07-31,./corporate/,Paid,MOBILE,0,0,3,1,1,0,0
2023,31,2023-07-31,./corporate/,SEO,MOBILE,0,2,80,14,63,0,0
2023,31,2023-07-31,./corporate/,SEO,NON-MOBILE,2,11,105,42,119,0,0
2023,31,2023-07-31,./corporate/,Undefined,MOBILE,0,0,0,0,2,0,0
2023,31,2023-07-31,./housing/,Direct,MOBILE,3,22,106,138,298,0,0
2023,31,2023-07-31,./housing/,Direct,NON-MOBILE,9,14,146,219,348,0,0
2023,31,2023-07-31,./housing/,Other,MOBILE,0,0,3,5,7,0,0
2023,31,2023-07-31,./housing/,Other,NON-MOBILE,0,3,14,140,139,0,0
2023,31,2023-07-31,./housing/,Paid,MOBILE,4,12,158,161,262,0,0
2023,31,2023-07-31,./housing/,Paid,NON-MOBILE,9,19,198,298,459,0,0
2023,31,2023-07-31,./housing/,SEO,MOBILE,12,36,87,126,179,0,0
2023,31,2023-07-31,./housing/,SEO,NON-MOBILE,20,56,240,221,524,0,0
2023,31,2023-07-31,./housing/,Undefined,MOBILE,0,2,0,9,5,0,0
2023,31,2023-07-31,./housing/,Undefined,NON-MOBILE,2,4,18,14,14,0,0
2023,31,2023-07-31,./members/,Direct,MOBILE,70,183,202,312,605,0,0
2023,31,2023-07-31,./members/,Direct,NON-MOBILE,145,274,316,567,800,0,0
2023,31,2023-07-31,./members/,Other,MOBILE,0,1,8,16,16,0,0
2023,31,2023-07-31,./members/,Other,NON-MOBILE,9,20,21,91,180,0,0
2023,31,2023-07-31,./members/,Paid,MOBILE,15,34,150,232,306,0,0
2023,31,2023-07-31,./members/,Paid,NON-MOBILE,83,122,381,664,805,0,0
2023,31,2023-07-31,./members/,SEO,MOBILE,7,16,57,85,164,0,0
2023,31,2023-07-31,./members/,SEO,NON-MOBILE,133,192,427,613,843,0,0
2023,31,2023-07-31,./members/,Undefined,MOBILE,2,11,33,26,7,0,0
2023,31,2023-07-31,./members/,Undefined,NON-MOBILE,7,14,29,37,50,0,0
2023,31,2023-07-31,.Home,Direct,MOBILE,186,634,721,743,1391,0,0
2023,31,2023-07-31,.Home,Direct,NON-MOBILE,353,763,920,1454,2181,0,0
2023,31,2023-07-31,.Home,Other,MOBILE,5,38,18,47,54,0,0
2023,31,2023-07-31,.Home,Other,NON-MOBILE,19,56,36,229,258,0,0
2023,31,2023-07-31,.Home,Paid,MOBILE,127,516,753,1073,1660,0,0
2023,31,2023-07-31,.Home,Paid,NON-MOBILE,404,917,1353,1677,2473,0,0
2023,31,2023-07-31,.Home,SEO,MOBILE,50,203,329,323,648,0,0
2023,31,2023-07-31,.Home,SEO,NON-MOBILE,332,763,992,1635,2153,0,0
2023,31,2023-07-31,.Home,Undefined,MOBILE,1,3,35,5,23,0,0
2023,31,2023-07-31,.Home,Undefined,NON-MOBILE,2,4,18,23,39,0,0
2023,31,2023-07-31,.LYP,Direct,MOBILE,257,774,2,1,19,0,0
2023,31,2023-07-31,.LYP,Direct,NON-MOBILE,189,402,1,2,7,0,0
2023,31,2023-07-31,.LYP,Other,MOBILE,4,29,0,0,0,0,0
2023,31,2023-07-31,.LYP,Other,NON-MOBILE,11,32,0,1,0,0,0
2023,31,2023-07-31,.LYP,Paid,MOBILE,40,125,1,3,9,0,0
2023,31,2023-07-31,.LYP,Paid,NON-MOBILE,76,182,7,3,14,0,0
2023,31,2023-07-31,.LYP,SEO,MOBILE,16,73,0,0,2,0,0
2023,31,2023-07-31,.LYP,SEO,NON-MOBILE,77,166,0,0,3,0,0
2023,31,2023-07-31,.LYP,Undefined,MOBILE,8,21,0,0,0,0,0
2023,31,2023-07-31,.LYP,Undefined,NON-MOBILE,2,7,0,0,0,0,0
2023,31,2023-07-31,.Other,Direct,MOBILE,45,168,47,62,139,0,0
2023,31,2023-07-31,.Other,Direct,NON-MOBILE,63,169,95,401,243,0,0
2023,31,2023-07-31,.Other,Other,MOBILE,0,7,0,2,1,0,0
2023,31,2023-07-31,.Other,Other,NON-MOBILE,10,29,11,13,72,0,0
2023,31,2023-07-31,.Other,Paid,MOBILE,66,334,108,131,218,0,0
2023,31,2023-07-31,.Other,Paid,NON-MOBILE,136,338,165,271,364,0,0
2023,31,2023-07-31,.Other,SEO,MOBILE,13,73,26,35,69,0,0
2023,31,2023-07-31,.Other,SEO,NON-MOBILE,110,281,206,268,341,0,0
2023,31,2023-07-31,.Other,Undefined,MOBILE,3,16,6,2,18,0,0
2023,31,2023-07-31,.Other,Undefined,NON-MOBILE,0,3,10,10,15,0,0
2023,31,2023-07-31,.Property,Direct,MOBILE,6,19,551,727,1547,0,0
2023,31,2023-07-31,.Property,Direct,NON-MOBILE,23,40,653,1217,1791,0,0
2023,31,2023-07-31,.Property,Other,MOBILE,0,5,26,26,53,0,0
2023,31,2023-07-31,.Property,Other,NON-MOBILE,3,10,96,185,411,0,0
2023,31,2023-07-31,.Property,Paid,MOBILE,2,13,332,478,749,0,0
2023,31,2023-07-31,.Property,Paid,NON-MOBILE,21,42,843,1015,1495,0,0
2023,31,2023-07-31,.Property,SEO,MOBILE,2,6,185,231,435,0,0
2023,31,2023-07-31,.Property,SEO,NON-MOBILE,13,23,634,945,1369,0,0
2023,31,2023-07-31,.Property,Undefined,MOBILE,0,0,14,30,27,0,0
2023,31,2023-07-31,.Property,Undefined,NON-MOBILE,0,0,48,73,47,0,0
2023,32,2023-08-07,./corporate/,Direct,MOBILE,0,0,2,0,0,0,0
2023,32,2023-08-07,./corporate/,Direct,NON-MOBILE,0,0,1,10,3,0,0
2023,32,2023-08-07,./corporate/,Other,MOBILE,0,0,2,0,0,0,0
2023,32,2023-08-07,./corporate/,Other,NON-MOBILE,0,0,0,2,3,0,0
2023,32,2023-08-07,./corporate/,SEO,MOBILE,0,6,60,43,74,0,0
2023,32,2023-08-07,./corporate/,SEO,NON-MOBILE,2,11,71,61,121,0,0
2023,32,2023-08-07,./corporate/,Undefined,MOBILE,0,0,0,3,0,0,0
2023,32,2023-08-07,./housing/,Direct,MOBILE,11,25,103,232,280,0,0
2023,32,2023-08-07,./housing/,Direct,NON-MOBILE,7,21,175,250,362,0,0
2023,32,2023-08-07,./housing/,Other,MOBILE,0,0,7,9,23,0,0
2023,32,2023-08-07,./housing/,Other,NON-MOBILE,1,0,42,108,194,0,0
2023,32,2023-08-07,./housing/,Paid,MOBILE,1,8,190,256,277,0,0
2023,32,2023-08-07,./housing/,Paid,NON-MOBILE,12,23,193,345,394,0,0
2023,32,2023-08-07,./housing/,SEO,MOBILE,5,23,172,157,208,0,0
2023,32,2023-08-07,./housing/,SEO,NON-MOBILE,19,62,309,433,452,0,0
2023,32,2023-08-07,./housing/,Undefined,MOBILE,0,3,8,12,23,0,0
2023,32,2023-08-07,./housing/,Undefined,NON-MOBILE,0,0,24,14,16,0,0
2023,32,2023-08-07,./members/,Direct,MOBILE,75,179,229,435,429,0,0
2023,32,2023-08-07,./members/,Direct,NON-MOBILE,166,292,376,735,783,0,0
2023,32,2023-08-07,./members/,Other,MOBILE,2,2,36,21,22,0,0
2023,32,2023-08-07,./members/,Other,NON-MOBILE,19,25,50,90,160,0,0
2023,32,2023-08-07,./members/,Paid,MOBILE,17,41,172,330,312,0,0
2023,32,2023-08-07,./members/,Paid,NON-MOBILE,94,141,492,828,841,0,0
2023,32,2023-08-07,./members/,SEO,MOBILE,8,25,62,160,144,0,0
2023,32,2023-08-07,./members/,SEO,NON-MOBILE,94,156,394,731,859,0,0
2023,32,2023-08-07,./members/,Undefined,MOBILE,6,13,2,10,25,0,0
2023,32,2023-08-07,./members/,Undefined,NON-MOBILE,7,10,6,51,65,0,0
2023,32,2023-08-07,.Home,Direct,MOBILE,188,580,799,1033,1052,0,0
2023,32,2023-08-07,.Home,Direct,NON-MOBILE,372,770,1020,1736,4805,0,0
2023,32,2023-08-07,.Home,Other,MOBILE,9,44,23,48,53,0,0
2023,32,2023-08-07,.Home,Other,NON-MOBILE,23,59,58,391,422,0,0
2023,32,2023-08-07,.Home,Paid,MOBILE,126,542,1048,1650,1793,0,0
2023,32,2023-08-07,.Home,Paid,NON-MOBILE,367,855,1417,2199,2547,0,0
2023,32,2023-08-07,.Home,SEO,MOBILE,61,223,428,472,685,0,0
2023,32,2023-08-07,.Home,SEO,NON-MOBILE,283,732,1164,1816,2118,0,0
2023,32,2023-08-07,.Home,Undefined,MOBILE,2,6,34,8,14,0,0
2023,32,2023-08-07,.Home,Undefined,NON-MOBILE,3,5,31,30,26,0,0
2023,32,2023-08-07,.LYP,Direct,MOBILE,264,798,7,17,18,0,0
2023,32,2023-08-07,.LYP,Direct,NON-MOBILE,199,383,0,0,10,0,0
2023,32,2023-08-07,.LYP,Other,MOBILE,6,49,0,0,0,0,0
2023,32,2023-08-07,.LYP,Other,NON-MOBILE,6,20,0,0,1,0,0
2023,32,2023-08-07,.LYP,Paid,MOBILE,49,129,2,6,8,0,0
2023,32,2023-08-07,.LYP,Paid,NON-MOBILE,74,156,1,12,25,0,0
2023,32,2023-08-07,.LYP,SEO,MOBILE,31,84,5,0,2,0,0
2023,32,2023-08-07,.LYP,SEO,NON-MOBILE,68,150,1,0,2,0,0
2023,32,2023-08-07,.LYP,Undefined,MOBILE,8,28,0,0,0,0,0
2023,32,2023-08-07,.LYP,Undefined,NON-MOBILE,5,8,0,0,0,0,0
2023,32,2023-08-07,.Other,Direct,MOBILE,37,133,93,155,114,0,0
2023,32,2023-08-07,.Other,Direct,NON-MOBILE,80,187,127,184,352,0,0
2023,32,2023-08-07,.Other,Other,MOBILE,1,8,3,7,18,0,0
2023,32,2023-08-07,.Other,Other,NON-MOBILE,7,18,12,24,62,0,0
2023,32,2023-08-07,.Other,Paid,MOBILE,70,334,143,161,218,0,0
2023,32,2023-08-07,.Other,Paid,NON-MOBILE,120,327,250,323,339,0,0
2023,32,2023-08-07,.Other,SEO,MOBILE,15,63,41,54,57,0,0
2023,32,2023-08-07,.Other,SEO,NON-MOBILE,114,323,175,340,393,0,0
2023,32,2023-08-07,.Other,Undefined,MOBILE,1,16,13,6,30,0,0
2023,32,2023-08-07,.Other,Undefined,NON-MOBILE,3,4,9,14,24,0,0
2023,32,2023-08-07,.Property,Direct,MOBILE,11,28,790,939,1503,0,0
2023,32,2023-08-07,.Property,Direct,NON-MOBILE,21,37,644,1383,1603,0,0
2023,32,2023-08-07,.Property,Other,MOBILE,2,11,44,70,78,0,0
2023,32,2023-08-07,.Property,Other,NON-MOBILE,1,3,117,262,471,0,0
2023,32,2023-08-07,.Property,Paid,MOBILE,1,4,471,780,903,0,0
2023,32,2023-08-07,.Property,Paid,NON-MOBILE,22,45,777,1447,1536,0,0
2023,32,2023-08-07,.Property,SEO,MOBILE,1,3,193,353,395,0,0
2023,32,2023-08-07,.Property,SEO,NON-MOBILE,19,44,694,1137,1764,0,0
2023,32,2023-08-07,.Property,Undefined,MOBILE,0,0,31,40,34,0,0
2023,32,2023-08-07,.Property,Undefined,NON-MOBILE,1,1,69,136,676,0,0
2023,33,2023-08-14,./corporate/,Direct,MOBILE,0,1,1,0,4,0,0
2023,33,2023-08-14,./corporate/,Direct,NON-MOBILE,1,1,2,0,2,0,0
2023,33,2023-08-14,./corporate/,Paid,MOBILE,0,0,0,2,0,0,0
2023,33,2023-08-14,./corporate/,Paid,NON-MOBILE,0,0,3,2,1,0,0
2023,33,2023-08-14,./corporate/,SEO,MOBILE,0,5,64,28,77,0,0
2023,33,2023-08-14,./corporate/,SEO,NON-MOBILE,3,10,76,72,94,0,0
2023,33,2023-08-14,./corporate/,Undefined,NON-MOBILE,0,1,0,0,0,0,0
2023,33,2023-08-14,./housing/,Direct,MOBILE,5,18,158,258,291,0,0
2023,33,2023-08-14,./housing/,Direct,NON-MOBILE,10,19,167,268,329,0,0
2023,33,2023-08-14,./housing/,Other,MOBILE,0,0,12,13,4,0,0
2023,33,2023-08-14,./housing/,Other,NON-MOBILE,0,0,15,151,192,0,0
2023,33,2023-08-14,./housing/,Paid,MOBILE,2,7,172,246,241,0,0
2023,33,2023-08-14,./housing/,Paid,NON-MOBILE,7,15,212,316,507,0,0
2023,33,2023-08-14,./housing/,SEO,MOBILE,5,27,130,177,241,0,0
2023,33,2023-08-14,./housing/,SEO,NON-MOBILE,20,41,214,336,405,0,0
2023,33,2023-08-14,./housing/,Undefined,MOBILE,0,1,9,15,2,0,0
2023,33,2023-08-14,./housing/,Undefined,NON-MOBILE,1,4,17,121,13,0,0
2023,33,2023-08-14,./members/,Direct,MOBILE,51,169,242,511,620,0,0
2023,33,2023-08-14,./members/,Direct,NON-MOBILE,148,273,366,706,776,0,0
2023,33,2023-08-14,./members/,Other,MOBILE,1,2,6,20,12,0,0
2023,33,2023-08-14,./members/,Other,NON-MOBILE,14,28,37,137,136,0,0
2023,33,2023-08-14,./members/,Paid,MOBILE,16,40,184,276,296,0,0
2023,33,2023-08-14,./members/,Paid,NON-MOBILE,97,154,368,894,992,0,0
2023,33,2023-08-14,./members/,SEO,MOBILE,5,21,113,160,185,0,0
2023,33,2023-08-14,./members/,SEO,NON-MOBILE,121,190,349,676,864,0,0
2023,33,2023-08-14,./members/,Undefined,MOBILE,2,8,6,8,13,0,0
2023,33,2023-08-14,./members/,Undefined,NON-MOBILE,4,6,21,24,35,0,0
2023,33,2023-08-14,.Home,Direct,MOBILE,201,642,833,1113,1146,0,0
2023,33,2023-08-14,.Home,Direct,NON-MOBILE,416,814,1010,1784,2033,0,0
2023,33,2023-08-14,.Home,Other,MOBILE,10,47,27,50,40,0,0
2023,33,2023-08-14,.Home,Other,NON-MOBILE,25,60,67,293,244,0,0
2023,33,2023-08-14,.Home,Paid,MOBILE,122,544,1149,1486,1632,0,0
2023,33,2023-08-14,.Home,Paid,NON-MOBILE,410,982,1563,2464,2384,0,0
2023,33,2023-08-14,.Home,SEO,MOBILE,62,226,360,451,625,0,0
2023,33,2023-08-14,.Home,SEO,NON-MOBILE,344,813,1157,1759,2004,0,0
2023,33,2023-08-14,.Home,Undefined,MOBILE,0,9,53,26,52,0,0
2023,33,2023-08-14,.Home,Undefined,NON-MOBILE,3,6,12,26,9,0,0
2023,33,2023-08-14,.LYP,Direct,MOBILE,261,822,9,2,19,0,0
2023,33,2023-08-14,.LYP,Direct,NON-MOBILE,196,387,0,0,4,0,0
2023,33,2023-08-14,.LYP,Other,MOBILE,0,18,0,0,1,0,0
2023,33,2023-08-14,.LYP,Other,NON-MOBILE,6,13,0,0,1,0,0
2023,33,2023-08-14,.LYP,Paid,MOBILE,50,118,4,6,16,0,0
2023,33,2023-08-14,.LYP,Paid,NON-MOBILE,81,175,1,16,15,0,0
2023,33,2023-08-14,.LYP,SEO,MOBILE,24,76,0,2,7,0,0
2023,33,2023-08-14,.LYP,SEO,NON-MOBILE,82,184,0,6,6,0,0
2023,33,2023-08-14,.LYP,Undefined,MOBILE,10,37,0,0,1,0,0
2023,33,2023-08-14,.LYP,Undefined,NON-MOBILE,2,10,0,0,0,0,0
2023,33,2023-08-14,.Other,Direct,MOBILE,50,176,69,152,162,0,0
2023,33,2023-08-14,.Other,Direct,NON-MOBILE,65,187,152,202,218,0,0
2023,33,2023-08-14,.Other,Other,MOBILE,2,18,6,4,8,0,0
2023,33,2023-08-14,.Other,Other,NON-MOBILE,4,8,38,44,128,0,0
2023,33,2023-08-14,.Other,Paid,MOBILE,76,408,110,160,182,0,0
2023,33,2023-08-14,.Other,Paid,NON-MOBILE,121,333,221,382,373,0,0
2023,33,2023-08-14,.Other,SEO,MOBILE,22,86,50,58,101,0,0
2023,33,2023-08-14,.Other,SEO,NON-MOBILE,120,336,253,384,559,0,0
2023,33,2023-08-14,.Other,Undefined,MOBILE,1,10,5,26,5,0,0
2023,33,2023-08-14,.Other,Undefined,NON-MOBILE,0,2,8,21,43,0,0
2023,33,2023-08-14,.Property,Direct,MOBILE,5,28,764,1074,1488,0,0
2023,33,2023-08-14,.Property,Direct,NON-MOBILE,19,37,668,1220,1551,0,0
2023,33,2023-08-14,.Property,Other,MOBILE,0,10,47,65,89,0,0
2023,33,2023-08-14,.Property,Other,NON-MOBILE,3,7,134,382,515,0,0
2023,33,2023-08-14,.Property,Paid,MOBILE,5,19,456,712,750,0,0
2023,33,2023-08-14,.Property,Paid,NON-MOBILE,22,38,795,1310,1625,0,0
2023,33,2023-08-14,.Property,SEO,MOBILE,0,2,181,331,456,0,0
2023,33,2023-08-14,.Property,SEO,NON-MOBILE,19,39,746,1105,1723,0,0
2023,33,2023-08-14,.Property,Undefined,MOBILE,0,0,21,50,22,0,0
2023,33,2023-08-14,.Property,Undefined,NON-MOBILE,0,1,49,88,113,0,0
2023,34,2023-08-21,./corporate/,Direct,MOBILE,0,0,1,0,0,0,0
2023,34,2023-08-21,./corporate/,Direct,NON-MOBILE,0,0,3,5,8,0,0
2023,34,2023-08-21,./corporate/,Paid,MOBILE,0,0,0,2,0,0,0
2023,34,2023-08-21,./corporate/,SEO,MOBILE,2,9,98,59,80,0,0
2023,34,2023-08-21,./corporate/,SEO,NON-MOBILE,1,6,49,26,56,0,0
2023,34,2023-08-21,./housing/,Direct,MOBILE,9,28,123,220,239,0,0
2023,34,2023-08-21,./housing/,Direct,NON-MOBILE,9,25,137,302,335,0,0
2023,34,2023-08-21,./housing/,Other,MOBILE,0,1,12,14,12,0,0
2023,34,2023-08-21,./housing/,Other,NON-MOBILE,0,2,5,136,126,0,0
2023,34,2023-08-21,./housing/,Paid,MOBILE,1,7,123,180,181,0,0
2023,34,2023-08-21,./housing/,Paid,NON-MOBILE,8,34,284,360,446,0,0
2023,34,2023-08-21,./housing/,SEO,MOBILE,5,30,104,245,179,0,0
2023,34,2023-08-21,./housing/,SEO,NON-MOBILE,22,59,306,308,501,0,0
2023,34,2023-08-21,./housing/,Undefined,MOBILE,1,1,5,0,5,0,0
2023,34,2023-08-21,./housing/,Undefined,NON-MOBILE,0,2,8,15,30,0,0
2023,34,2023-08-21,./members/,Direct,MOBILE,64,158,205,483,579,0,0
2023,34,2023-08-21,./members/,Direct,NON-MOBILE,201,335,332,638,848,0,0
2023,34,2023-08-21,./members/,Other,MOBILE,2,4,7,33,36,0,0
2023,34,2023-08-21,./members/,Other,NON-MOBILE,7,14,75,156,251,0,0
2023,34,2023-08-21,./members/,Paid,MOBILE,20,30,154,281,322,0,0
2023,34,2023-08-21,./members/,Paid,NON-MOBILE,118,141,381,795,791,0,0
2023,34,2023-08-21,./members/,SEO,MOBILE,22,38,83,139,162,0,0
2023,34,2023-08-21,./members/,SEO,NON-MOBILE,124,187,412,715,739,0,0
2023,34,2023-08-21,./members/,Undefined,MOBILE,1,5,5,14,7,0,0
2023,34,2023-08-21,./members/,Undefined,NON-MOBILE,6,11,31,20,51,0,0
2023,34,2023-08-21,.Home,Direct,MOBILE,150,573,881,1196,1166,0,0
2023,34,2023-08-21,.Home,Direct,NON-MOBILE,364,788,1025,1552,1743,0,0
2023,34,2023-08-21,.Home,Other,MOBILE,11,50,31,76,87,0,0
2023,34,2023-08-21,.Home,Other,NON-MOBILE,21,62,58,388,373,0,0
2023,34,2023-08-21,.Home,Paid,MOBILE,114,464,969,1375,1399,0,0
2023,34,2023-08-21,.Home,Paid,NON-MOBILE,387,898,1353,2683,2331,0,0
2023,34,2023-08-21,.Home,SEO,MOBILE,40,218,447,620,649,0,0
2023,34,2023-08-21,.Home,SEO,NON-MOBILE,373,865,1222,1810,2090,0,0
2023,34,2023-08-21,.Home,Undefined,MOBILE,1,6,43,3,29,0,0
2023,34,2023-08-21,.Home,Undefined,NON-MOBILE,0,3,13,29,45,0,0
2023,34,2023-08-21,.LYP,Direct,MOBILE,276,810,2,3,31,0,0
2023,34,2023-08-21,.LYP,Direct,NON-MOBILE,202,394,4,0,14,0,0
2023,34,2023-08-21,.LYP,Other,MOBILE,1,21,0,0,0,0,0
2023,34,2023-08-21,.LYP,Other,NON-MOBILE,9,18,0,0,0,0,0
2023,34,2023-08-21,.LYP,Paid,MOBILE,62,145,4,0,20,0,0
2023,34,2023-08-21,.LYP,Paid,NON-MOBILE,82,150,3,11,17,0,0
2023,34,2023-08-21,.LYP,SEO,MOBILE,33,85,0,0,2,0,0
2023,34,2023-08-21,.LYP,SEO,NON-MOBILE,82,195,0,2,8,0,0
2023,34,2023-08-21,.LYP,Undefined,MOBILE,10,35,0,0,0,0,0
2023,34,2023-08-21,.LYP,Undefined,NON-MOBILE,4,8,0,0,0,0,0
2023,34,2023-08-21,.Other,Direct,MOBILE,45,160,49,85,155,0,0
2023,34,2023-08-21,.Other,Direct,NON-MOBILE,81,185,94,264,198,0,0
2023,34,2023-08-21,.Other,Other,MOBILE,5,21,3,2,1,0,0
2023,34,2023-08-21,.Other,Other,NON-MOBILE,11,23,17,34,73,0,0
2023,34,2023-08-21,.Other,Paid,MOBILE,55,432,105,151,162,0,0
2023,34,2023-08-21,.Other,Paid,NON-MOBILE,114,358,210,371,401,0,0
2023,34,2023-08-21,.Other,SEO,MOBILE,16,66,36,42,43,0,0
2023,34,2023-08-21,.Other,SEO,NON-MOBILE,112,334,177,346,377,0,0
2023,34,2023-08-21,.Other,Undefined,MOBILE,4,13,1,1,3,0,0
2023,34,2023-08-21,.Other,Undefined,NON-MOBILE,1,5,3,13,12,0,0
2023,34,2023-08-21,.Property,Direct,MOBILE,7,15,807,1007,1333,0,0
2023,34,2023-08-21,.Property,Direct,NON-MOBILE,23,47,599,1056,1290,0,0
2023,34,2023-08-21,.Property,Other,MOBILE,0,6,26,64,72,0,0
2023,34,2023-08-21,.Property,Other,NON-MOBILE,1,5,151,350,459,0,0
2023,34,2023-08-21,.Property,Paid,MOBILE,2,15,409,757,759,0,0
2023,34,2023-08-21,.Property,Paid,NON-MOBILE,19,43,759,1238,1594,0,0
2023,34,2023-08-21,.Property,SEO,MOBILE,1,9,225,340,518,0,0
2023,34,2023-08-21,.Property,SEO,NON-MOBILE,21,39,790,1101,1650,0,0
2023,34,2023-08-21,.Property,Undefined,MOBILE,0,1,13,34,27,0,0
2023,34,2023-08-21,.Property,Undefined,NON-MOBILE,0,0,72,149,155,0,0
2023,35,2023-08-28,./corporate/,Direct,MOBILE,0,0,0,1,0,0,1
2023,35,2023-08-28,./corporate/,Direct,NON-MOBILE,1,1,6,5,1,0,0
2023,35,2023-08-28,./corporate/,SEO,MOBILE,0,7,45,30,53,0,8
2023,35,2023-08-28,./corporate/,SEO,NON-MOBILE,3,12,82,28,89,0,9
2023,35,2023-08-28,./housing/,Direct,MOBILE,6,21,115,183,203,0,14
2023,35,2023-08-28,./housing/,Direct,NON-MOBILE,8,25,156,278,281,0,14
2023,35,2023-08-28,./housing/,Other,MOBILE,0,2,6,11,10,0,2
2023,35,2023-08-28,./housing/,Other,NON-MOBILE,0,1,9,141,138,0,0
2023,35,2023-08-28,./housing/,Paid,MOBILE,3,11,143,215,228,0,16
2023,35,2023-08-28,./housing/,Paid,NON-MOBILE,9,25,196,324,420,0,11
2023,35,2023-08-28,./housing/,SEO,MOBILE,5,28,113,178,169,0,11
2023,35,2023-08-28,./housing/,SEO,NON-MOBILE,15,59,224,326,358,0,14
2023,35,2023-08-28,./housing/,Undefined,MOBILE,2,1,1,15,8,0,1
2023,35,2023-08-28,./housing/,Undefined,NON-MOBILE,0,0,15,25,39,0,0
2023,35,2023-08-28,./members/,Direct,MOBILE,56,157,243,411,451,0,32
2023,35,2023-08-28,./members/,Direct,NON-MOBILE,178,316,304,654,685,0,17
2023,35,2023-08-28,./members/,Other,MOBILE,1,8,27,21,32,0,0
2023,35,2023-08-28,./members/,Other,NON-MOBILE,12,17,44,140,159,0,1
2023,35,2023-08-28,./members/,Paid,MOBILE,21,33,145,224,289,0,10
2023,35,2023-08-28,./members/,Paid,NON-MOBILE,110,131,325,711,814,0,26
2023,35,2023-08-28,./members/,SEO,MOBILE,4,16,151,168,188,0,9
2023,35,2023-08-28,./members/,SEO,NON-MOBILE,111,190,362,783,799,0,25
2023,35,2023-08-28,./members/,Undefined,MOBILE,2,4,12,6,6,0,3
2023,35,2023-08-28,./members/,Undefined,NON-MOBILE,5,14,27,46,75,0,3
2023,35,2023-08-28,.Home,Direct,MOBILE,201,660,844,966,1238,0,74
2023,35,2023-08-28,.Home,Direct,NON-MOBILE,346,755,798,1409,1782,0,60
2023,35,2023-08-28,.Home,Other,MOBILE,5,48,42,68,93,0,6
2023,35,2023-08-28,.Home,Other,NON-MOBILE,15,31,75,199,177,0,9
2023,35,2023-08-28,.Home,Paid,MOBILE,115,436,1042,1398,1522,0,102
2023,35,2023-08-28,.Home,Paid,NON-MOBILE,404,884,1277,2191,2212,0,77
2023,35,2023-08-28,.Home,SEO,MOBILE,45,188,360,578,563,0,28
2023,35,2023-08-28,.Home,SEO,NON-MOBILE,350,822,951,1715,1725,0,74
2023,35,2023-08-28,.Home,Undefined,MOBILE,1,7,41,6,42,0,1
2023,35,2023-08-28,.Home,Undefined,NON-MOBILE,2,9,21,12,30,0,1
2023,35,2023-08-28,.LYP,Direct,MOBILE,273,854,0,1,15,0,1
2023,35,2023-08-28,.LYP,Direct,NON-MOBILE,185,389,0,0,11,0,1
2023,35,2023-08-28,.LYP,Other,MOBILE,3,27,0,0,0,0,0
2023,35,2023-08-28,.LYP,Other,NON-MOBILE,8,25,8,3,0,0,0
2023,35,2023-08-28,.LYP,Paid,MOBILE,55,526,1,3,6,0,6
2023,35,2023-08-28,.LYP,Paid,NON-MOBILE,86,209,2,5,22,0,1
2023,35,2023-08-28,.LYP,SEO,MOBILE,20,79,1,6,11,0,0
2023,35,2023-08-28,.LYP,SEO,NON-MOBILE,80,198,0,3,4,0,1
2023,35,2023-08-28,.LYP,Undefined,MOBILE,7,24,0,0,0,0,0
