Date,Source,Medium,Campaign,Device,Sessions,TotalUsers,NewUsers,FF_Purchase_Event_Count,FF_Lead_Event_Count,FF_BRSubmit_Event_Count,FF_DMSubmit_Event_Count,FF_PhoneGet_Event_Count,FF_HRSubmit_Event_Count,HR_Submit_Event_New_Traveler_Lead_Count,Impressions,Impression_population,Clicks,Cost,Total Traveler Actions,Traveler Value,Landlord Value,Channel_Group
20240823,google,cpc,Display - Prospecting,desktop,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240823,google,cpc,Display - Retargeting,desktop,0,0,0,0,1,0,0,1,0,0,0,0.0,0,0.0,1,2,0,Paid Social + Display
20240823,google,cpc,Display - Retargeting,mobile,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240824,google,cpc,Display - Prospecting,mobile,0,0,0,0,3,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240824,google,cpc,Display - Retargeting,desktop,0,0,0,0,3,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240824,google,cpc,Display - Retargeting,mobile,0,0,0,0,1,1,0,7,0,0,0,0.0,0,0.0,8,16,0,Paid Social + Display
20240825,google,cpc,Display - Prospecting,desktop,0,0,0,1,3,0,0,0,0,0,0,0.0,0,0.0,0,0,240,Paid Social + Display
20240825,google,cpc,Display - Prospecting,mobile,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240825,google,cpc,Display - Retargeting,desktop,0,0,0,0,3,0,0,0,1,0,0,0.0,0,0.0,1,2,0,Paid Social + Display
20240825,google,cpc,Display - Retargeting,mobile,0,0,0,0,1,0,1,2,0,0,0,0.0,0,0.0,3,6,0,Paid Social + Display
20240826,google,cpc,Display - Prospecting,desktop,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240826,google,cpc,Display - Prospecting,mobile,0,0,0,0,3,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240826,google,cpc,Display - Retargeting,desktop,0,0,0,0,4,0,0,2,0,0,0,0.0,0,0.0,2,4,0,Paid Social + Display
20240827,google,cpc,Display - Prospecting,desktop,0,0,0,0,11,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240827,google,cpc,Display - Retargeting,desktop,0,0,0,0,1,0,0,1,0,0,0,0.0,0,0.0,1,2,0,Paid Social + Display
20240828,google,cpc,Display - Prospecting,desktop,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0.0,1,2,0,Paid Social + Display
20240828,google,cpc,Display Landlord Prospecting_DemandGen,desktop,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240828,google,cpc,Display Landlord Prospecting_DemandGen,mobile,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240828,google,cpc,FF - Display - Landlord - Prospecting - Demand - Gen,mobile,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0.0,1,2,0,Paid Social + Display
20240829,google,cpc,Display - Retargeting,mobile,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0.0,1,2,0,Paid Social + Display
20240829,google,cpc,Display Landlord Prospecting_DemandGen,mobile,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240830,google,cpc,Display - Retargeting,desktop,0,0,0,0,0,2,0,4,1,0,0,0.0,0,0.0,7,14,0,Paid Social + Display
20240830,google,cpc,Display Landlord Prospecting_DemandGen,desktop,0,0,0,0,0,1,11,1,0,0,0,0.0,0,0.0,13,26,0,Paid Social + Display
20240831,google,cpc,Display Landlord Prospecting_DemandGen,desktop,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240831,google,cpc,Display Landlord Prospecting_DemandGen,mobile,0,0,0,0,5,3,4,1,1,0,0,0.0,0,0.0,9,18,0,Paid Social + Display
20240831,google,cpc,Display Traveler Prospecting_DemandGen,tablet,0,0,0,0,0,1,0,1,0,0,0,0.0,0,0.0,2,4,0,Paid Social + Display
20240831,google,cpc,FF - Display - Landlord - Prospecting - Demand - Gen,mobile,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0.0,1,2,0,Paid Social + Display
20240901,google,cpc,Display Landlord Prospecting_DemandGen,mobile,0,0,0,0,3,0,0,0,2,0,0,0.0,0,0.0,2,4,0,Paid Social + Display
20240901,google,cpc,Display Traveler Prospecting_DemandGen,desktop,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0.0,1,2,0,Paid Social + Display
20240901,google,cpc,FF - Display - Landlord - Prospecting - Demand - Gen,mobile,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0.0,2,4,0,Paid Social + Display
20240902,google,cpc,Display - Retargeting,desktop,0,0,0,0,0,0,2,0,0,0,0,0.0,0,0.0,2,4,0,Paid Social + Display
20240902,google,cpc,Display Landlord Prospecting_DemandGen,desktop,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240902,google,cpc,Display Landlord Prospecting_DemandGen,mobile,0,0,0,0,1,5,0,2,0,0,0,0.0,0,0.0,7,14,0,Paid Social + Display
20240902,google,cpc,FF - Display - Landlord - Prospecting - Demand - Gen,mobile,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240903,google,cpc,Display Landlord Prospecting_DemandGen,desktop,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,1,2,0,Paid Social + Display
20240903,google,cpc,Display Landlord Prospecting_DemandGen,mobile,0,0,0,0,1,3,2,2,0,0,0,0.0,0,0.0,7,14,0,Paid Social + Display
20240903,google,cpc,Display Traveler Prospecting_DemandGen,mobile,0,0,0,0,0,3,2,0,0,0,0,0.0,0,0.0,5,10,0,Paid Social + Display
20240903,google,cpc,FF - Display - Landlord - Prospecting - Demand - Gen,mobile,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0.0,1,2,0,Paid Social + Display
20240903,google,cpc,FF - Display - Traveler - Prospecting - Demand - Gen,mobile,0,0,0,0,0,7,0,0,0,0,0,0.0,0,0.0,7,14,0,Paid Social + Display
20240904,google,cpc,Display Landlord Prospecting_DemandGen,desktop,0,0,0,0,1,0,0,7,1,0,0,0.0,0,0.0,8,16,0,Paid Social + Display
20240904,google,cpc,Display Landlord Prospecting_DemandGen,mobile,0,0,0,0,0,1,0,1,0,0,0,0.0,0,0.0,2,4,0,Paid Social + Display
20240904,google,cpc,Display Traveler Prospecting_DemandGen,mobile,0,0,0,0,0,2,0,0,0,0,0,0.0,0,0.0,2,4,0,Paid Social + Display
20240904,google,cpc,FF - Display - Landlord - Prospecting - Demand - Gen,mobile,0,0,0,0,2,0,0,0,1,0,0,0.0,0,0.0,1,2,0,Paid Social + Display
20240905,google,cpc,Display Traveler Prospecting_DemandGen,mobile,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0.0,1,2,0,Paid Social + Display
20240905,google,cpc,FF - Display - Landlord - Prospecting - Demand - Gen,mobile,0,0,0,0,2,1,1,0,0,0,0,0.0,0,0.0,2,4,0,Paid Social + Display
20240906,google,cpc,Display - Retargeting,desktop,0,0,0,0,0,1,1,0,0,0,0,0.0,0,0.0,2,4,0,Paid Social + Display
20240906,google,cpc,Display Landlord Prospecting_DemandGen,desktop,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,1,2,0,Paid Social + Display
20240906,google,cpc,Display Landlord Prospecting_DemandGen,mobile,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240906,google,cpc,Display Traveler Prospecting_DemandGen,mobile,0,0,0,0,0,4,1,1,0,0,0,0.0,0,0.0,6,12,0,Paid Social + Display
20240906,google,cpc,FF - Display - Landlord - Prospecting - Demand - Gen,mobile,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240907,google,cpc,Display - Retargeting,desktop,0,0,0,0,0,0,2,0,0,0,0,0.0,0,0.0,2,4,0,Paid Social + Display
20240907,google,cpc,Display Landlord Prospecting_DemandGen,desktop,0,0,0,0,0,1,3,0,0,0,0,0.0,0,0.0,4,8,0,Paid Social + Display
20240907,google,cpc,Display Traveler Prospecting_DemandGen,mobile,0,0,0,0,0,1,1,0,1,0,0,0.0,0,0.0,3,6,0,Paid Social + Display
20240907,google,cpc,FF - Display - Landlord - Prospecting - Demand - Gen,mobile,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240908,google,cpc,Display Landlord Prospecting_DemandGen,desktop,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,1,2,0,Paid Social + Display
20240908,google,cpc,Display Landlord Prospecting_DemandGen,mobile,0,0,0,0,1,1,0,0,1,0,0,0.0,0,0.0,2,4,0,Paid Social + Display
20240908,google,cpc,Display Traveler Prospecting_DemandGen,mobile,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,1,2,0,Paid Social + Display
20240909,google,cpc,Display Landlord Prospecting_DemandGen,mobile,0,0,0,0,0,1,3,0,0,0,0,0.0,0,0.0,4,8,0,Paid Social + Display
20240909,google,cpc,Display Traveler Prospecting_DemandGen,mobile,0,0,0,0,0,1,2,3,0,0,0,0.0,0,0.0,6,12,0,Paid Social + Display
20240909,google,cpc,FF - Display - Landlord - Prospecting - Demand - Gen,mobile,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0.0,1,2,0,Paid Social + Display
20240910,google,cpc,Display Landlord Prospecting_DemandGen,desktop,0,0,0,0,1,0,0,1,0,0,0,0.0,0,0.0,1,2,0,Paid Social + Display
20240910,google,cpc,Display Landlord Prospecting_DemandGen,mobile,0,0,0,0,1,2,0,0,1,0,0,0.0,0,0.0,3,6,0,Paid Social + Display
20240910,google,cpc,Display Traveler Prospecting_DemandGen,mobile,0,0,0,0,0,1,0,3,2,0,0,0.0,0,0.0,6,12,0,Paid Social + Display
20240910,google,cpc,FF - Display - Landlord - Prospecting - Demand - Gen,mobile,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240911,google,cpc,Display Landlord Prospecting_DemandGen,mobile,0,0,0,0,2,0,1,1,3,0,0,0.0,0,0.0,5,10,0,Paid Social + Display
20240911,google,cpc,Display Traveler Prospecting_DemandGen,mobile,0,0,0,0,0,1,0,2,0,0,0,0.0,0,0.0,3,6,0,Paid Social + Display
20240911,google,cpc,FF - Display - Landlord - Prospecting - Demand - Gen,mobile,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0.0,1,2,0,Paid Social + Display
20240912,google,cpc,Display Landlord Prospecting_DemandGen,mobile,0,0,0,0,1,1,0,0,0,0,0,0.0,0,0.0,1,2,0,Paid Social + Display
20240912,google,cpc,Display Landlord Prospecting_DemandGen,tablet,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240912,google,cpc,Display Traveler Prospecting_DemandGen,desktop,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0.0,1,2,0,Paid Social + Display
20240912,google,cpc,Display Traveler Prospecting_DemandGen,mobile,0,0,0,0,0,4,3,2,1,0,0,0.0,0,0.0,10,20,0,Paid Social + Display
20240912,google,cpc,FF - Display - Traveler - Prospecting - Demand - Gen,mobile,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0.0,1,2,0,Paid Social + Display
20240913,google,cpc,Display Landlord Prospecting_DemandGen,mobile,0,0,0,0,0,0,2,0,1,0,0,0.0,0,0.0,3,6,0,Paid Social + Display
20240913,google,cpc,Display Traveler Prospecting_DemandGen,mobile,0,0,0,0,0,1,0,2,1,0,0,0.0,0,0.0,4,8,0,Paid Social + Display
20240913,google,cpc,FF - Display - Landlord - Prospecting - Demand - Gen,tablet,0,0,0,0,0,2,0,0,0,0,0,0.0,0,0.0,2,4,0,Paid Social + Display
20240913,google,cpc,FF - Display - Traveler - Prospecting - Demand - Gen,mobile,0,0,0,0,0,5,1,0,1,0,0,0.0,0,0.0,7,14,0,Paid Social + Display
20240914,google,cpc,Display Landlord Prospecting_DemandGen,mobile,0,0,0,0,0,0,5,0,0,0,0,0.0,0,0.0,5,10,0,Paid Social + Display
20240914,google,cpc,Display Traveler Prospecting_DemandGen,mobile,0,0,0,0,1,2,1,0,0,0,0,0.0,0,0.0,3,6,0,Paid Social + Display
20240915,google,cpc,Display Landlord Prospecting_DemandGen,desktop,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0.0,1,2,0,Paid Social + Display
20240915,google,cpc,Display Traveler Prospecting_DemandGen,mobile,0,0,0,0,0,4,1,0,0,0,0,0.0,0,0.0,5,10,0,Paid Social + Display
20240916,google,cpc,Display Landlord Prospecting_DemandGen,mobile,0,0,0,0,0,1,5,10,0,0,0,0.0,0,0.0,16,32,0,Paid Social + Display
20240916,google,cpc,Display Traveler Prospecting_DemandGen,mobile,0,0,0,0,1,5,1,0,0,0,0,0.0,0,0.0,6,12,0,Paid Social + Display
20240916,google,cpc,Display Traveler Prospecting_DemandGen,tablet,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0.0,1,2,0,Paid Social + Display
20240917,google,cpc,Display Landlord Prospecting_DemandGen,mobile,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0.0,1,2,0,Paid Social + Display
20240917,google,cpc,Display Traveler Prospecting_DemandGen,mobile,0,0,0,0,0,3,0,0,0,0,0,0.0,0,0.0,3,6,0,Paid Social + Display
20240918,google,cpc,Display Traveler Prospecting_DemandGen,mobile,0,0,0,0,0,9,2,0,0,0,0,0.0,0,0.0,11,22,0,Paid Social + Display
20240918,google,cpc,FF - Display - Traveler - Prospecting - Demand - Gen,mobile,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,1,2,0,Paid Social + Display
20240919,google,cpc,Display Landlord Prospecting_DemandGen,mobile,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240919,google,cpc,Display Traveler Prospecting_DemandGen,mobile,0,0,0,0,0,1,21,3,1,0,0,0.0,0,0.0,26,52,0,Paid Social + Display
20240919,google,cpc,Display Traveler Prospecting_DemandGen,tablet,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,1,2,0,Paid Social + Display
20240919,google,cpc,FF - Display - Traveler - Prospecting - Demand - Gen,mobile,0,0,0,0,0,1,0,1,0,0,0,0.0,0,0.0,2,4,0,Paid Social + Display
20240920,google,cpc,Display Landlord Prospecting_DemandGen,mobile,0,0,0,0,1,1,1,0,0,0,0,0.0,0,0.0,2,4,0,Paid Social + Display
20240920,google,cpc,Display Traveler Prospecting_DemandGen,mobile,0,0,0,1,0,1,4,6,0,0,0,0.0,0,0.0,11,22,240,Paid Social + Display
20240920,google,cpc,FF - Display - Landlord - Prospecting - Demand - Gen,mobile,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240920,google,cpc,FF - Display - Traveler - Prospecting - Demand - Gen,mobile,0,0,0,0,0,1,1,0,0,0,0,0.0,0,0.0,2,4,0,Paid Social + Display
20240921,google,cpc,Display Landlord Prospecting_DemandGen,desktop,0,0,0,0,0,0,1,0,1,0,0,0.0,0,0.0,2,4,0,Paid Social + Display
20240921,google,cpc,Display Landlord Prospecting_DemandGen,mobile,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,1,2,0,Paid Social + Display
20240921,google,cpc,Display Traveler Prospecting_DemandGen,mobile,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,1,2,0,Paid Social + Display
20240921,google,cpc,FF - Display - Landlord - Prospecting - Demand - Gen,mobile,0,0,0,0,0,1,0,1,0,0,0,0.0,0,0.0,2,4,0,Paid Social + Display
20240922,google,cpc,Display Landlord Prospecting_DemandGen,desktop,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,1,2,0,Paid Social + Display
20240922,google,cpc,Display Landlord Prospecting_DemandGen,mobile,0,0,0,0,1,0,3,1,0,0,0,0.0,0,0.0,4,8,0,Paid Social + Display
20240922,google,cpc,Display Traveler Prospecting_DemandGen,desktop,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,1,2,0,Paid Social + Display
20240922,google,cpc,Display Traveler Prospecting_DemandGen,mobile,0,0,0,0,0,1,1,3,0,0,0,0.0,0,0.0,5,10,0,Paid Social + Display
20240923,google,cpc,Display Landlord Prospecting_DemandGen,desktop,0,0,0,0,0,2,1,2,0,0,0,0.0,0,0.0,5,10,0,Paid Social + Display
20240923,google,cpc,Display Landlord Prospecting_DemandGen,mobile,0,0,0,0,1,0,1,1,2,0,0,0.0,0,0.0,4,8,0,Paid Social + Display
20240923,google,cpc,Display Traveler Prospecting_DemandGen,mobile,0,0,0,0,0,2,2,8,0,0,0,0.0,0,0.0,12,24,0,Paid Social + Display
20240923,google,cpc,FF - Display - Landlord - Prospecting - Demand - Gen,mobile,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240924,google,cpc,Display Landlord Prospecting_DemandGen,mobile,0,0,0,0,1,3,1,0,0,0,0,0.0,0,0.0,4,8,0,Paid Social + Display
20240924,google,cpc,Display Traveler Prospecting_DemandGen,mobile,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0.0,2,4,0,Paid Social + Display
20240924,google,cpc,FF - Display - Traveler - Prospecting - Demand - Gen,mobile,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0.0,1,2,0,Paid Social + Display
20240925,google,cpc,Display Landlord Prospecting_DemandGen,desktop,0,0,0,0,0,0,2,14,0,0,0,0.0,0,0.0,16,32,0,Paid Social + Display
20240925,google,cpc,Display Landlord Prospecting_DemandGen,mobile,0,0,0,0,0,3,2,2,0,0,0,0.0,0,0.0,7,14,0,Paid Social + Display
20240925,google,cpc,Display Traveler Prospecting_DemandGen,mobile,0,0,0,0,0,0,4,1,0,0,0,0.0,0,0.0,5,10,0,Paid Social + Display
20240925,google,cpc,FF - Display - Traveler - Prospecting - Demand - Gen,mobile,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0.0,1,2,0,Paid Social + Display
20240926,google,cpc,Display - Retargeting,desktop,0,0,0,0,4,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240926,google,cpc,Display - Retargeting,mobile,0,0,0,0,4,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240926,google,cpc,Display Landlord Prospecting_DemandGen,mobile,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,1,2,0,Paid Social + Display
20240926,google,cpc,Display Traveler Prospecting_DemandGen,mobile,0,0,0,0,0,0,1,1,0,0,0,0.0,0,0.0,2,4,0,Paid Social + Display
20240927,google,cpc,Display - Retargeting,desktop,0,0,0,0,17,0,0,0,1,0,0,0.0,0,0.0,1,2,0,Paid Social + Display
20240927,google,cpc,Display - Retargeting,mobile,0,0,0,0,5,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240927,google,cpc,Display Landlord Prospecting_DemandGen,desktop,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0.0,1,2,0,Paid Social + Display
20240927,google,cpc,Display Landlord Prospecting_DemandGen,mobile,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240927,google,cpc,Display Traveler Prospecting_DemandGen,mobile,0,0,0,0,0,1,1,0,1,0,0,0.0,0,0.0,3,6,0,Paid Social + Display
20240927,google,cpc,FF - Display - Landlord - Prospecting - Demand - Gen,mobile,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240928,google,cpc,Display - Retargeting,desktop,0,0,0,0,14,0,0,0,1,0,0,0.0,0,0.0,1,2,0,Paid Social + Display
20240928,google,cpc,Display - Retargeting,mobile,0,0,0,0,2,2,0,0,0,0,0,0.0,0,0.0,2,4,0,Paid Social + Display
20240928,google,cpc,Display Landlord Prospecting_DemandGen,mobile,0,0,0,0,2,0,0,0,1,0,0,0.0,0,0.0,1,2,0,Paid Social + Display
20240928,google,cpc,Display Traveler Prospecting_DemandGen,mobile,0,0,0,0,0,4,0,0,2,0,0,0.0,0,0.0,6,12,0,Paid Social + Display
20240928,google,cpc,FF - Display - Landlord - Prospecting - Demand - Gen,mobile,0,0,0,0,0,0,1,0,1,0,0,0.0,0,0.0,2,4,0,Paid Social + Display
20240929,google,cpc,Display - Retargeting,desktop,0,0,0,0,5,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20240929,google,cpc,Display - Retargeting,mobile,0,0,0,0,0,0,18,4,0,0,0,0.0,0,0.0,22,44,0,Paid Social + Display
20240929,google,cpc,Display Landlord Prospecting_DemandGen,desktop,0,0,0,0,0,1,1,0,0,0,0,0.0,0,0.0,2,4,0,Paid Social + Display
20240929,google,cpc,Display Landlord Prospecting_DemandGen,mobile,0,0,0,0,1,2,0,0,0,0,0,0.0,0,0.0,2,4,0,Paid Social + Display
20240929,google,cpc,Display Traveler Prospecting_DemandGen,mobile,0,0,0,0,0,3,3,3,0,0,0,0.0,0,0.0,9,18,0,Paid Social + Display
20240929,google,cpc,FF - Display - Landlord - Prospecting - Demand - Gen,tablet,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0.0,1,2,0,Paid Social + Display
20240930,google,cpc,Display - Retargeting,mobile,0,0,0,0,3,0,1,3,1,0,0,0.0,0,0.0,5,10,0,Paid Social + Display
20240930,google,cpc,Display Landlord Prospecting_DemandGen,desktop,0,0,0,0,0,1,3,1,0,0,0,0.0,0,0.0,5,10,0,Paid Social + Display
20240930,google,cpc,Display Landlord Prospecting_DemandGen,mobile,0,0,0,0,2,1,0,0,0,0,0,0.0,0,0.0,1,2,0,Paid Social + Display
20240930,google,cpc,Display Traveler Prospecting_DemandGen,mobile,0,0,0,0,0,0,3,1,0,0,0,0.0,0,0.0,4,8,0,Paid Social + Display
20240930,google,cpc,FF - Display - Landlord - Prospecting - Demand - Gen,mobile,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20241001,google,cpc,Display - Retargeting,desktop,0,0,0,0,4,1,0,0,0,0,0,0.0,0,0.0,1,2,0,Paid Social + Display
20241001,google,cpc,Display - Retargeting,mobile,0,0,0,0,4,0,7,4,0,0,0,0.0,0,0.0,11,22,0,Paid Social + Display
20241001,google,cpc,Display Landlord Prospecting_DemandGen,mobile,0,0,0,0,0,2,0,0,0,0,0,0.0,0,0.0,2,4,0,Paid Social + Display
20241001,google,cpc,FF - Display - Landlord - Prospecting - Demand - Gen,mobile,0,0,0,0,1,4,0,0,1,0,0,0.0,0,0.0,5,10,0,Paid Social + Display
20241002,google,cpc,Display - Retargeting,desktop,0,0,0,0,4,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20241002,google,cpc,Display - Retargeting,mobile,0,0,0,0,2,0,0,0,1,0,0,0.0,0,0.0,1,2,0,Paid Social + Display
20241002,google,cpc,Display Landlord Prospecting_DemandGen,desktop,0,0,0,0,0,2,0,0,0,0,0,0.0,0,0.0,2,4,0,Paid Social + Display
20241002,google,cpc,Display Landlord Prospecting_DemandGen,mobile,0,0,0,0,0,2,1,0,2,0,0,0.0,0,0.0,5,10,0,Paid Social + Display
20241002,google,cpc,Display Traveler Prospecting_DemandGen,mobile,0,0,0,0,0,1,0,0,1,0,0,0.0,0,0.0,2,4,0,Paid Social + Display
20241002,google,cpc,FF - Display - Landlord - Prospecting - Demand - Gen,mobile,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0.0,1,2,0,Paid Social + Display
20241003,google,cpc,Display - Retargeting,desktop,0,0,0,0,2,0,1,0,1,0,0,0.0,0,0.0,2,4,0,Paid Social + Display
20241003,google,cpc,Display - Retargeting,mobile,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20241003,google,cpc,Display Landlord Prospecting_DemandGen,desktop,0,0,0,0,0,1,2,1,0,0,0,0.0,0,0.0,4,8,0,Paid Social + Display
20241003,google,cpc,Display Landlord Prospecting_DemandGen,mobile,0,0,0,0,1,1,0,0,1,0,0,0.0,0,0.0,2,4,0,Paid Social + Display
20241003,google,cpc,Display Traveler Prospecting_DemandGen,mobile,0,0,0,0,0,3,0,0,0,0,0,0.0,0,0.0,3,6,0,Paid Social + Display
20241004,google,cpc,Display - Retargeting,desktop,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20241004,google,cpc,Display - Retargeting,mobile,0,0,0,0,2,0,2,3,1,0,0,0.0,0,0.0,6,12,0,Paid Social + Display
20241004,google,cpc,Display Landlord Prospecting_DemandGen,mobile,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20241004,google,cpc,Display Traveler Prospecting_DemandGen,mobile,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0.0,1,2,0,Paid Social + Display
20241004,google,cpc,Display Traveler Prospecting_DemandGen,tablet,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0.0,1,2,0,Paid Social + Display
20241005,google,cpc,Display - Retargeting,desktop,0,0,0,0,2,0,3,0,0,0,0,0.0,0,0.0,3,6,0,Paid Social + Display
20241005,google,cpc,Display - Retargeting,mobile,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20241005,google,cpc,Display Landlord Prospecting_DemandGen,mobile,0,0,0,0,1,0,2,0,0,0,0,0.0,0,0.0,2,4,0,Paid Social + Display
20241005,google,cpc,Display Traveler Prospecting_DemandGen,mobile,0,0,0,0,0,1,1,0,0,0,0,0.0,0,0.0,2,4,0,Paid Social + Display
20241005,google,cpc,FF - Display - Landlord - Prospecting - Demand - Gen,mobile,0,0,0,0,1,0,0,0,3,0,0,0.0,0,0.0,3,6,0,Paid Social + Display
20241005,google,cpc,FF - Display - Traveler - Prospecting - Demand - Gen,mobile,0,0,0,0,0,3,0,0,1,0,0,0.0,0,0.0,4,8,0,Paid Social + Display
20241006,google,cpc,Display - Retargeting,desktop,0,0,0,0,1,0,0,2,0,0,0,0.0,0,0.0,2,4,0,Paid Social + Display
20241006,google,cpc,Display - Retargeting,mobile,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20241006,google,cpc,Display Landlord Prospecting_DemandGen,desktop,0,0,0,0,0,0,6,2,0,0,0,0.0,0,0.0,8,16,0,Paid Social + Display
20241006,google,cpc,Display Landlord Prospecting_DemandGen,mobile,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0.0,0,0,0,Paid Social + Display
20241006,google,cpc,Display Traveler Prospecting_DemandGen,mobile,0,0,0,0,0,3,1,4,0,0,0,0.0,0,0.0,8,16,0,Paid Social + Display
20241006,google,cpc,FF - Display - Landlord - Prospecting - Demand - Gen,mobile,0,0,0,0,3,2,1,0,0,0,0,0.0,0,0.0,3,6,0,Paid Social + Display
20241006,google,cpc,FF - Display - Landlord - Prospecting - Demand - Gen,tablet,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,1,2,0,Paid Social + Display
20241006,google,cpc,FF - Display - Traveler - Prospecting - Demand - Gen,mobile,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0.0,1,2,0,Paid Social + Display
20241007,google,cpc,Display - Retargeting,desktop,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0.0,1,2,0,Paid Social + Display
20241007,google,cpc,Display Landlord Prospecting_DemandGen,mobile,0,0,0,0,0,0,4,0,0,0,0,0.0,0,0.0,4,8,0,Paid Social + Display
